logFC_RCCD1OE.CONTROL	padj_RCCD1OE.CONTROL
PXT1	2.09941220201405	0.0181786817450357
RP11.111M22.2	0.826733163552815	0.00848531376574334
TMEM151A	-2.23485189008773	1.63823582571958e-24
EGR3	-6.07892218850393	3.04433992079754e-18
LINC00174	1.05134447307806	0.00129875633905543
DNHD1	1.24282655678818	1.31363874595325e-14
SLITRK4	1.15963689354933	9.89899292925105e-09
PLD6	0.972230003866391	0.00018754421265723
ARL14	-1.03822668874399	2.46814748746001e-07
KIAA1875	1.21210520200392	0.00488616085378586
MYADM	-0.865395187713053	1.25359101300029e-18
AKAP5	-0.556493703595697	0.000613835511824816
CITED4	-0.856515090422734	0.000137454082744841
ABCA13	0.721242188874651	9.41944264822393e-06
TDRD6	2.97854519025284	1.79323563395188e-07
MYLPF	-2.31584423218549	0.0406644113334895
PLD5	1.15753059232296	1.39473016249354e-08
GAS1	-0.700391356363516	0.000283992462473818
NRIP1	-0.583700852485151	2.61324227889789e-07
HIST1H2AC	0.771428129901981	4.8915395488432e-08
HIST1H2BC	1.16349298829887	2.4459748159323e-08
SSTR2	1.6703941200634	2.08118922323786e-28
SHISA2	-0.504795141882861	0.000918170104399361
S1PR5	-2.69052934034403	0.00297252690175312
MAP6D1	-0.909000460152818	0.000119470253856977
LINC01559	2.38306774914061	0.0162987509812622
CAPS2	0.663865909475289	0.00319867378481665
OXTR	-0.827699918020608	1.41668611068223e-16
GPR137C	-0.972895388865224	4.41157811347931e-12
AEN	0.543570678696804	1.91070803999407e-05
RPH3AL	-0.88422724814559	0.0347302414921512
NPM1	-0.601240823953888	6.89915654758259e-10
HEPHL1	0.770495012241598	0.0403426802788067
LRRC75A	-0.66115762297161	2.47547989038308e-07
DDX60L	0.730267919500722	3.12127694181872e-12
GPR135	0.657198345449997	8.90826522448821e-05
SLX1B	-0.561445237703728	0.00349662735150999
PLAG1	0.945005663320796	1.2024965888623e-09
C5orf30	-0.812463434207139	8.15231035944339e-11
GPR3	-1.22374025749791	3.00887279468652e-06
RFX7	0.61343194682914	1.0446621287384e-07
SLC2A4	-4.062364348985	0.0346346327242588
CCDC149	0.656596887621713	8.0829626026595e-08
PNMAL1	0.888916630553611	3.03130042774995e-07
KCNIP1	-1.18069080016516	1.81253042642435e-07
MRPL41	-0.504521222264993	0.00583721972724359
UNC5C	0.643776405693043	0.000647225169398712
UBA7	0.584030275424427	8.62312863480467e-08
NLRP10	-1.99453261267657	5.03509156264788e-28
KCNJ14	1.36537416584593	0.0080271355657256
TSHZ2	1.70415657183622	9.18229441230955e-14
LIMK2	-0.654534275479275	4.72036919526439e-10
NTM	0.793620945296364	4.34613226208457e-13
BRICD5	1.07044324220993	9.62666526672142e-07
TSKU	-0.566340548582716	3.50533805316971e-06
PAPPA	1.56000323522371	3.02929338771619e-40
RPS17	-0.602881492752773	4.34585077235877e-09
C1orf116	0.768980736030207	2.25057656700261e-11
ZNF662	1.15885779231796	0.000248440723036991
PYCR1	0.604956022686025	6.24585439576124e-07
RGPD6	-0.794810574728086	9.46467260657698e-14
ABHD16B	0.724976009461065	0.0068106885473925
PLGLB1	1.57565976317331	0.001400490092406
CECR6	-1.06548351812133	2.38510453734395e-06
BOLA2	-0.701196718476023	1.50987223006544e-05
BCOR	-0.611141877933594	2.61324227889789e-07
GBP6	0.899945786937176	0.0139211232033963
OVCH2	0.640583962389545	0.0175654446973846
GRIN2A	0.588462701917186	8.70223753597443e-05
GPR132	-2.53821263223803	8.74392522810368e-05
MX2	1.17828739789402	1.00004150921584e-31
TNFAIP8L3	-2.69298803454722	3.4579154987429e-16
ZNF438	0.515909021175716	0.00361524437074755
PSG9	-1.04175609951607	4.34420280394391e-09
FAM101B	-1.51923086488605	7.64572804940381e-41
TRIM52	0.543564895752361	0.000196370490601797
CMTM4	-0.518179064529185	5.15119417001234e-05
MACC1	1.61685484962175	2.75344935345253e-07
GPR39	0.578712748487042	0.000113745052725935
SCN5A	-2.61361677768857	0.00554495072333343
ARSI	-0.991939758127248	5.55713835798869e-21
NPB	1.759677036448	3.26108533269287e-06
ACTG1	-0.626612106627975	3.87931696966285e-13
RP13.1039J1.2	0.51012401439846	0.00327830394174877
NR2C2AP	-0.595454177422019	0.000837263241194567
GPR173	0.837072588897325	3.73435869412807e-12
PPP1R2	-0.529981607056735	9.53824490491471e-06
GOLGA6L4	1.44989323686696	2.66484176124952e-24
C22orf46	0.603806831688344	1.03363205984773e-05
ZDHHC23	-0.65358342354727	2.86272729152259e-05
SRPK3	2.6131961045895	0.0191027596219652
MAP7D2	-1.41403912899248	2.58743210852924e-35
PLA2G6	0.643875238900545	7.65496171390939e-05
WDR27	0.563414499692088	0.00112034947969938
TMEM255B	0.682982003792901	0.000153606354972229
PROS1	-1.45378057123138	3.23025610043628e-32
CEND1	1.69989696095293	0.00424259785682947
DUSP8	1.18809078883717	4.41120349057336e-16
LPAR5	-2.10341786308274	0.0293294138775818
FAM19A3	-1.40093935469836	1.52710088982178e-07
ZBTB40	0.71388742877895	2.1653559037886e-09
HIST2H2BE	0.784592202091813	3.72803688362152e-06
X5.Sep	-1.94753198540915	3.52917167343613e-29
SERINC4	0.862924914820587	0.0149103112338208
OSBP2	-0.754183029291484	9.6177981332214e-07
RBM33	0.637638912834946	2.93415816824135e-07
IMMP2L	-0.796111018348025	1.65828719617192e-06
JAG2	-1.4666644271034	1.79176584122092e-19
FAM227A	1.29878704679355	8.40275176083763e-09
USP18	1.15811889664742	5.74802794347668e-24
BRI3BP	-0.620803656859334	7.7640244675039e-06
IFNE	-0.661564398323009	0.00151862248899327
MAFF	-1.85022973887666	1.43214369385349e-52
ANO9	0.857236750309591	6.55664500297314e-06
INPP5J	0.551281161145154	0.00199329526002453
LRRC37B	0.655874373885906	6.72663517771181e-06
GP1BA	1.55322518768435	0.00305576353695533
RGPD2	1.43911085806073	5.16332488786959e-05
PARK2	-0.985727649612789	0.00704129924223472
HS6ST3	-0.900608664947253	7.08395896029677e-05
METTL7A	0.89218243332237	0.0067754865408299
SH3BGR	-0.642623646002123	0.0329460839207727
C19orf68	0.675358492269497	2.46340978845263e-05
GPRIN3	-1.98448214243953	2.25826475262234e-43
IRF7	1.03072252375109	1.26346666785973e-16
L3MBTL1	0.757271569682386	1.07004515380699e-05
AHNAK2	-0.637243923939911	8.54345600083895e-10
OLFML2A	-0.839493172339408	7.8660441668649e-08
NDUFA4L2	2.27445949369793	1.1521335292546e-05
SHC4	-1.44539315092582	8.14714427875828e-11
ADARB2	-4.01396219661775	0.0389774566420211
IFIT1	1.14489167217083	7.70973420891651e-32
KCNQ5	0.817152568060484	4.01943542546815e-05
KCNIP4	-0.593737309370432	0.0221443939718838
NAT8L	-1.22342087560011	7.13131439605405e-15
EVI2B	0.54679646229653	0.00210097845078531
NPIPB4	0.538474241628549	0.000529029395372375
TRIM69	0.955194272261434	3.57357210048289e-18
IFITM1	1.17142750281079	7.36205277023156e-31
PTCH1	-0.524542929986236	0.0158844934597455
RASA3	-0.506546967247949	0.000112832155447145
CYP2R1	0.545297723336649	0.00114935013100575
CCDC84	0.669593866635037	1.50050309988414e-06
KIF18B	0.674952281791915	4.16934776765331e-06
ZNRF1	0.517107387170256	0.000344884547025256
SOWAHB	0.757838191321005	0.000469308637326846
GABRA5	-1.20193358978185	0.00660491336538052
NAP1L3	-1.05089369375504	0.000826378775749274
PRELID2	-0.67640184788543	2.23570718700396e-05
C9orf47	1.18174324205448	0.0136586330860142
NUDT17	0.808925527084023	0.0126823591178481
RPS23	-0.799284057722924	6.12340809194504e-16
RGS7BP	1.39923471062315	0.00349662735150999
ZNF396	-0.79186388516262	0.0323182016282926
FAM86B1	-0.850441940091283	0.000140508894472526
CEACAM19	1.11009963131117	2.85192521769675e-18
PDE2A	1.78440369005312	0.00392917476000308
PRR5	-0.57026320478186	0.00229759683368631
BCDIN3D	0.677212546113093	0.000170355196133912
HYAL3	0.795305168513101	1.00893014561404e-06
VSIG10L	0.579703051784241	0.0137975865471241
KRT16	-1.58213496999742	1.61111369481322e-11
C1QL4	-1.05291853633964	5.28036466681835e-09
PTRH1	-0.631842373903538	0.00411065216024307
GPR141	1.14435115669953	0.00610268197624706
TMEM262	0.547990714943817	0.0178575243444999
MITF	1.35657310839368	4.37285535088285e-22
CTD.2600O9.1	1.60547248454993	0.0169169689156532
MT1X	-1.1011395085876	2.31306927102611e-11
C11orf96	-4.04420182416582	0.0361971735454927
COL4A1	-0.576151770656215	3.78483913718601e-09
ISG15	0.843185887594162	3.24045056759209e-15
RGPD1	3.02529789962917	1.72561655492884e-08
SAMD11	-3.04030815361003	3.98986977696963e-48
SPRY4	-1.76546345847485	5.06863992369253e-43
FANCM	0.617055982051586	0.00011632895566399
CARD9	1.46300366217052	0.000433362745750948
PEAR1	0.630852019855327	4.29313325056316e-05
SOWAHD	1.61170807790946	0.009972297397586
HIST1H1C	0.650199363472813	1.38671307609046e-05
LDLRAD2	1.0806233872182	7.520302636776e-07
ARHGAP11B	0.709703289306782	1.91070803999407e-05
TMEM221	1.3431057718495	0.000303416267480001
NHS	0.500009830963858	7.01241959929836e-05
ZC3H6	0.574726831839191	0.000353204312746433
LINC00265	1.35553048046956	1.15177787172617e-13
ZNF793	0.52030133068599	0.00145011297006681
AGAP4	0.676025079389666	0.00205085621979671
COMMD6	-0.528024885363084	3.07129504812232e-05
C15orf62	0.980324216883268	0.000144574357562876
PLSCR1	0.841136677754912	3.83821141005508e-16
C3orf62	0.645325104185032	5.73975215488081e-05
PRR19	0.520887526487257	0.0418386459738602
ZP3	0.594816867832362	0.00448516510298748
SELL	1.06750684372218	0.000715661301809461
COL25A1	3.36875207339335	0.000136740528420124
C15orf52	0.572322661640332	4.12182171007884e-08
PAQR9	-1.61222988600787	5.72235552698609e-09
FAM72B	0.673018894706978	0.00143745905894685
NANOS1	-1.42739593966004	1.8114146440174e-09
SLC4A5	1.05343314278102	0.00107749121474434
ZBED6CL	0.741769692051392	1.85572988292744e-07
FAM221A	0.663165494544609	0.00326423859104517
PRELP	-1.03464167278288	0.0285986882376659
ZDHHC11	1.77205742823378	1.10474728532225e-10
LRRK2	-2.08198477570139	0.00104393042407089
FAM196A	-2.1620019475413	1.95521284576996e-15
LRRC66	1.55694774666134	0.000393756585253826
CGB5	-1.03366856977804	0.00618162962595966
RELN	-0.578566258005779	0.000433539439231283
H1F0	1.22015149947391	9.92797060917562e-32
SP6	-0.587736594129794	0.0038917512203405
ANKRD34B	0.925299218317455	3.09563404039069e-09
FAM179A	1.3192825499645	1.7866810771352e-05
KIAA0408	0.753080760110221	1.94860795632537e-05
IL1RAP	-0.893158368224428	1.41785624443667e-13
AKR1C3	-0.740352298079118	1.09268962746578e-07
ZNF79	0.571704387230229	0.00108472445760111
S100A4	0.627453379919746	0.000106196305313277
SRGAP3	1.09421432341487	4.4167082624765e-12
GTF2IRD2	0.522851995223384	0.00279301989640911
ATP2A1	1.14549493933216	0.0474527077671772
ZBTB44	0.507693244908063	8.98511122285612e-05
CGB7	-0.754893979222896	0.0066660793348409
ZNF774	0.646332634748118	0.000135290260126623
EPHB4	0.835092504714556	2.2428966528545e-11
LINC00176	1.38353616043471	0.0254125683756504
NPIPB15	0.948291401616162	9.56040220856593e-09
ZNF775	1.22595529860443	3.63456962999145e-16
SLC6A9	2.29956376609682	4.61564598038604e-30
FAM72A	0.574191571502508	0.0107557783899368
CACNA1H	-1.21780770547742	1.56610915933021e-14
XRCC2	0.521628086123592	0.00363078318630245
ZNF846	0.543478649280614	0.0334808431046298
MMP1	0.629155770134759	7.36871323568533e-05
WNK3	1.19488561116834	0.000196712706391821
HRH1	-0.763861317125521	5.95391445760302e-10
ZNF502	-0.622813059653831	0.000516401909639776
HSH2D	2.44846536211898	3.01300379429711e-34
TRPV1	0.863015257178871	0.00285278223716178
DAPK1	0.513374188064751	1.04760782224134e-06
HIST1H2AG	2.73866617909266	0.000850483384480258
ZNF239	1.32423402595457	0.0128282752924701
KIAA1211L	-1.13664091189429	2.25097481273465e-13
SCN8A	0.693025767297753	1.6954991397864e-08
LAMB3	-0.517780917044433	8.15427296395093e-07
ANXA4	-0.883769032661524	6.3529842003171e-18
LAGE3	-0.730774465684567	0.00470105629018275
SERTAD1	-0.670088293078617	3.00210545701763e-05
ANXA6	-0.581039268743671	1.53871915406979e-08
GAL3ST4	1.12154955558098	1.48694399702856e-10
SLC6A17	-0.790974636182449	1.09183674673799e-05
LRRC8B	-0.804185784921943	1.67833090843301e-08
MAGEA6	3.27949436295303	0.000354853372454513
SERPINA1	0.682669456149664	2.69326243267599e-08
SYNGAP1	0.797981900331875	1.76999143979134e-08
PELI1	0.69450635018196	5.09056054096071e-08
DACT3	-2.15284888117577	6.4933596509056e-18
HIST1H3D	2.74375438177013	0.0268673871958671
DCHS2	1.58420194597971	0.000234021364397201
STMN3	-1.07063790199284	2.49701603245996e-07
PDGFA	-0.829356781010551	1.86500835087572e-11
PCDHB11	-1.40985620558945	5.91523475388555e-06
SLC28A3	-0.706668536073256	0.0045410731995184
C5orf56	0.814419445504161	9.92879707256305e-07
SIPA1L1	0.513421047121534	6.96261249660203e-06
COL4A6	0.816603291619058	4.49275063080679e-10
HHLA3	0.559759747225845	0.000127831734455512
HOXA4	0.533997311538428	0.00105626602173049
ENPP1	-0.619488432058599	3.00465722969474e-07
CDC42SE1	-0.523456315285841	1.47431397309257e-06
SERPINB2	-1.67573511538924	1.26069321992111e-21
ZNF433	-0.68614830579552	0.00102646344551171
NMB	1.21262069794897	0.00686979003852927
KLHL14	0.881207241404407	6.69251659186826e-05
RPL37A	-0.531883491275771	6.01101629269847e-07
HOXC6	0.597027088123331	0.000320172669707295
EME2	0.889964695319703	8.42372479913001e-10
OCLN	0.716600736671429	7.98886865573401e-07
FAM212B	0.624234898719818	0.000129899729441034
HIST1H2BK	0.653667002010542	0.000160425653029049
HRNR	1.87032887771928	6.72501981565933e-09
S100A6	-0.511617089038118	1.89655238923441e-07
RPL12	-0.597376130798025	1.85484182657488e-09
ELOVL2	1.15904511335662	0.000141960902662372
GOLGA6L9	0.704537815132282	3.50908993864964e-06
RPS4X	-0.589025435212308	1.44895030708233e-09
SIRPA	-0.652294821265386	4.06371168919555e-10
GRK6	-0.524074087534787	3.79117516590812e-05
RP11.347C12.1	0.915211782056833	0.0102844197131603
CHSY3	-1.70186479458217	5.5275180145553e-27
TMEM229B	0.665160807859252	0.000412687159041719
NPIPB6	1.96448122862377	0.0492707517152108
TUBB3	-4.50621093784594	0.00347263207619736
ZNF813	-0.517728301618675	0.00489104130803965
MT1F	-1.37306453671717	2.30566467692983e-13
ZNF587	0.524598192800648	2.69625946545771e-05
ITGBL1	0.909445292170895	0.0049262956951288
RYR2	1.05780978003385	0.00294118947379953
DLL1	0.827358499324985	0.000722023083972791
PPP1R14C	-1.46260008240787	1.54074159509394e-24
SLC5A3	0.814627396043743	2.32683798864772e-13
PLXNB3	0.60269305074072	0.00238381444230447
RPL10A	-0.610735111454147	2.72792383459355e-09
FAM169A	-0.744778498271362	6.72501981565933e-09
ALPK2	0.735865927945126	8.24716723054123e-12
POU3F3	1.84545836582016	0.000223394567551266
RPL39	-0.559610239297525	2.61322678558298e-07
MFAP3L	-0.515756147083481	0.0336845282096815
RORB	-0.712050110154635	0.00175746828379411
RP11.84A19.2	-4.17889461802163	0.0199158566740578
C1orf132	0.70097993331327	0.00622733647392278
CR1	2.08433996002724	0.0209430932297858
SAMD5	-0.89800894259092	0.000590749353882443
SPRN	0.826052532984091	0.000275623920716025
HIST2H2AA3	0.743472636401707	0.00643825645880461
HIST2H2BF	1.04074317962728	0.0075006321353608
LIME1	1.45527846685266	1.37179694720412e-07
NHSL2	-1.58685040142349	9.13556993062683e-20
PHACTR4	0.518708706462313	4.01667820015188e-06
AGAP6	0.778450874024715	4.46442275076897e-07
AGAP9	0.554451765175399	0.00168953562272299
SYT15	0.874961061047616	0.0065222605836836
BMPR2	-0.561753309348189	1.13242836891142e-07
HSD17B8	-0.944337297201454	0.0143736090215215
COL11A2	1.44393425078276	5.32126334819258e-06
PSMB8.AS1	0.643380981767388	9.05766760756189e-05
AGER	0.959021299967032	0.000968835359751559
DFNB59	0.763169798330628	0.0337241747310595
PRRT1	1.66029861279965	0.0065222605836836
RP11.380J14.1	0.9551006914157	4.91465266097376e-11
ZBTB12	0.705521927600815	0.000175940138879873
LY6G5C	0.969033513150652	0.0260315263192726
APOM	-0.919601608500914	0.00235591339323076
ZNF814	0.862293455426583	2.47706363439829e-07
MICB	1.11191664597959	1.05474809513143e-23
PSORS1C2	1.26933618578867	0.0061009935923953
PPP1R10	0.516944155369613	8.23356958041604e-06
DDR1	-0.581507585621239	1.69624569177828e-07
ZNF468	-0.50460386705004	0.000263495926807658
RNF39	-0.536296122583042	0.0174483258530189
GNB2L1	-0.562386372871618	1.27180180220587e-08
FAM196B	-0.635392185314938	0.00264969446478326
MROH6	1.21423726705708	8.76783166862109e-09
IGFL4	1.18366731958311	0.00966088115117875
PSG5	-3.09637149608431	8.1963336278294e-50
SPIRE2	0.506793824101765	0.00647805819308772
TMEM231	-0.525965302725361	0.00233405469663407
FAM71F2	1.32106749650098	2.02026396141285e-07
LGR4	0.556930042317077	1.25215394478521e-05
RP11.514P8.6	0.856441509044135	0.00177462245463244
CFI	-1.9539678661692	1.20583606934355e-43
SAMD9	0.705612115829464	3.89036201832946e-12
KRT81	-1.02388051365351	4.60474587439555e-23
RGL3	0.530025620574865	0.000598033062439048
CPT1B	1.16630799487416	2.86042555633199e-18
EIF3CL	-0.607310807729746	1.14102732209882e-08
LIN52	0.507329426438247	0.00327200766966604
DPF3	0.603396587064951	0.000588071264565955
DENND1C	1.27750506259581	0.0206689223884266
SLCO1B7	1.28219574524369	1.84900285849444e-05
KRTAP5.2	1.48920027911806	9.35855912737205e-13
KRTAP5.1	3.18252096750869	0.00106143741895401
ONECUT3	-1.9612390909024	0.00123014977281203
DOK6	-1.36935662771294	1.80331895317108e-13
ATP10A	-0.595951057515848	4.77842414738371e-06
COL6A6	0.978304794278435	2.38414444960972e-08
CFAP44	1.08160063206756	4.91465266097376e-11
LNP1	0.808173417307048	0.00214045707357379
VGLL3	-1.34437039741144	2.36023137599644e-37
DIO2	0.879059199105775	2.77139736817778e-07
STK38L	-1.88919891421917	1.91717120923385e-68
SLC48A1	-0.822500221996027	7.58548145293569e-13
ZRSR1	2.13290149172544	2.61322678558298e-07
LINC01089	1.12751764145081	9.71214335798883e-12
KRTAP2.3	-0.551543933936204	1.0502133678146e-05
CGB8	-1.35491320315652	1.77984292236927e-08
C1orf220	1.6304719937587	0.000199280515606238
CRYGS	1.08198569553728	0.00440694953021831
ASIC3	1.1814437227515	5.61555297092181e-07
GSTM2	0.81687830679445	0.00106668887625521
LCAT	0.685606717020262	3.76748829274189e-05
KRTAP4.12	-4.81971950897337	0.000178264042313299
VDAC1	-0.538548899986953	1.96355671869528e-07
SLX1A.SULT1A3	0.783581692672405	6.25229487126608e-07
LBH	-1.30083974426166	7.74576650285574e-38
PPP1CB	-0.713060718396698	8.59597619485017e-13
LAT	0.72273115335746	0.00177261667808019
TREX1	0.890797142474286	1.57608855604101e-11
EMP2	-2.57795582173258	1.677461003352e-24
KCTD11	-0.657944749289205	2.68756612791797e-08
LINC01521	0.669916026870823	0.0311399621726905
SLC23A3	1.80008195101292	3.93072644661166e-07
LTB4R	1.21490315238079	1.7566924264202e-14
LTB4R2	0.859073034084574	1.35430719938317e-05
DNASE1	0.637508198941285	7.72149652136952e-06
ITGA1	0.617191884179006	1.21167824332679e-06
TTLL3	0.840259999791268	3.86303410728122e-11
REPIN1	0.674671518589104	2.46017701791893e-08
SH3D21	0.561324586416424	0.0256996713494142
RP11.221J22.1	4.23411913604633	0.0181684953823735
FAM187A	0.534250413703257	0.0380137162838735
MEG3	2.97277924734725	2.56867281321666e-27
CAPN14	0.856536354876924	0.0207780489290829
FER1L6	1.21516323341547	0.00368110981770115
SMTNL1	3.3074140041479	1.15540755286639e-07
ARHGEF28	0.52918357249532	8.14167555370757e-06
GOLGA8B	0.853377470953246	2.60175059450605e-15
SIAH3	0.984367197796534	5.49877795040458e-06
FAM72D	0.616501704314347	0.0236688898054114
TNFRSF25	1.21212749684187	8.90718211622345e-15
SLC35E2	0.800569362491924	0.000560430994005301
IFI30	0.637986760281866	2.69625946545771e-05
FLJ35934	4.28252546304483	0.0126397129501716
ZGLP1	0.97524890228242	0.000576343974812793
PSG3	-0.943167189602134	2.03394476176679e-06
KRTAP1.5	-3.33716587401663	6.01101629269847e-07
ZNF880	-0.535462494198567	0.00139336802477946
APOL6	0.936106583412832	7.74604327148562e-17
ZNF630	3.37400716259948	2.35564917171634e-08
TIAF1	1.07973619026517	2.98268729202513e-07
C10orf55	-0.621850910972286	0.00188992992382686
RP11.134G8.5	0.769084670072511	0.0412313684504424
RP13.297E16.4	3.02153082886319	0.00452017068634243
ZNF844	-0.527726872578883	0.00621283965168324
RP11.54O7.3	-2.46871859389404	4.00598345343277e-19
CERS1	-1.44761539153399	2.39505483127527e-08
OSER1.AS1	0.646102318626346	0.012375976559787
RP3.522D1.1	0.542164309436298	0.0396263972031576
RP3.326I13.1	2.78273236892085	1.34688988913338e-05
RP11.441O15.3	1.66095484509431	0.0122475132371329
RP5.1086K13.1	0.886500889234547	0.000869843372509173
MKRN2OS	0.676222786932415	0.0293361716127066
ZNF469	-1.84981714887312	3.63356973702449e-53
PTPRD.AS1	2.27443609906084	0.0325030306891526
FAM229A	1.64420433636879	7.50653574009798e-23
ERCC6	0.605820697344932	1.3998894082704e-06
ELFN1	-2.15110416793157	1.17154954305424e-34
RP4.798A10.2	0.894183160901125	0.000293676390614193
HSBP1L1	0.677601495622035	0.000515057527566444
SRRM5	1.61052890180381	0.00212605200967575
RP11.48F14.2	3.21958298930486	0.000717036161793983
LTA	3.98317050978962	0.0483284531474833
C14orf132	-1.50352874988694	1.12690472045709e-29
ZNF717	0.593103838845717	0.00335947302424242
KLLN	0.688434645081335	0.0424087153961537
RP11.96L7.2	4.8912717128629	8.96497689971824e-05
LTB	1.31363439170469	0.0421952858309455
RP11.301G19.1	1.48089016056185	7.43093383467418e-06
HCG11	3.99008801965743	0.0474794794121765
RALY.AS1	-0.952184837945698	0.0461561729787437
AC004951.6	1.32126016754693	0.000224028188051664
SPATA13.1	-1.4535305877968	0.0114064915135411
XIST	0.560677789238413	3.85971352491723e-08
RP1.276N6.2	-1.60427324390161	0.00976218325671123
MIRLET7DHG	-4.60097590620427	0.00135426420223014
U73166.2	1.44259521054503	0.000339454728141017
LINC01001	0.782110599046996	2.2236883562013e-06
LINC00704	0.708138343074179	2.83188658789108e-06
RPS18	-0.59498855803819	1.03830106024175e-08
FAM225A	4.17065632438345	0.0227052424731383
RP11.91K9.1	1.90258249057853	2.6351118846616e-05
PSG1	-2.5913422885551	3.36436079252143e-53
TAPBP	0.558826815645672	8.50925202010455e-08
RP11.557H15.3	-1.32100658770645	0.000397486718787315
FAM215B	0.924005293989516	0.000254428420174294
RP11.557H15.4	-0.925241434257883	0.0357824666239688
AC093627.7	0.694327549335849	0.0107209022657464
GOLGA8N	0.502040767307513	0.022912279568359
TNF	0.807036143795779	1.87095412865234e-09
LYRM9	-0.665269357450134	0.00626493377415502
LINC00342	0.854473011930775	4.47499883153223e-07
SNHG15	-0.551535334268952	0.0092038657082287
FAM157B	2.36393295498794	5.26901573108985e-08
LINC00702	-1.96640122648469	2.73404559851657e-06
TWIST2	-0.888345783700682	0.000105558772049021
LINC00284	-0.855021318125905	7.81060088945196e-06
HIST1H2BN	1.11019573269209	0.000487171542117995
RP11.308N19.1	-0.75692900796254	0.0416421376958433
PINLYP	1.53923765881295	4.12182171007884e-08
RP5.998N21.4	4.12160152809029	0.0278682253624427
LINC01239	1.17414159907581	0.00109119801835879
ZSCAN31	0.667914707152212	7.82388873953913e-08
RP11.206L10.3	0.926772480214586	6.44061243585795e-07
OLMALINC	1.56264463338172	8.70857749702078e-17
PNMA6A	-2.95604422762487	1.69557250035033e-08
AC009404.2	1.25836535403138	0.00263524184105007
LINC01134	1.75681164831772	0.00531839149558877
ZNF853	-1.05061922184907	2.09384563245005e-13
RP11.1008C21.2	0.954773686571999	0.0242467439900276
ZNF295.AS1	2.1771773641547	2.46950024540319e-08
LINC00987	1.15317422541171	1.40755989015178e-14
RP11.206L10.9	0.877364831190958	0.00886286939276204
LINC00857	0.883911816573592	8.08221642377539e-09
AC079922.3	0.740728065407291	0.00347510131709669
AC138035.2	0.601194413535517	0.00159264984321002
CDRT4	0.819782951139004	7.7640244675039e-06
APOBEC3G	0.524871664684564	0.000144660614023779
RP11.34P13.8	1.08831059268203	0.0237272312643772
LY6G5B	1.19230667541009	2.30972967396235e-12
PNMA2	-0.525553228932267	9.15047007144301e-06
LINC00886	1.33370643046941	0.00129731046075734
PLCXD2	0.535149196203591	0.0278713349075699
CDRT1	0.69365852099836	0.000389955912699241
RPL36A	-0.667148420145898	1.46601960867703e-10
CD302	-0.507748705616347	0.00673524211856152
EGFL8	1.31851741579857	1.38560342133065e-11
PISD	0.539717909189159	1.07004515380699e-05
HYPK	0.98300685498319	8.33129805101792e-09
STON1	-0.781145904696045	1.1609420511606e-06
EFNA4	0.684421724259041	2.14499132489874e-05
PALM2	-2.18901184874258	0.00423150426640067
ZNF487	-0.634636265599172	0.00933303944856849
RP5.966M1.6	0.887344865068977	0.0262567488778732
LINC00883	0.585946549965568	1.21108151569809e-05
PLA2G4B	0.93455788878499	0.00112900322809975
P2RY11	0.823927551389526	2.79819612032414e-05
IFITM10	-1.60888572036623	3.24848345018517e-21
RBM12	-0.508704145383238	3.49278323495886e-06
RNF139.AS1	0.681004251038305	0.0215048474056996
RP11.867G23.3	1.24648512057184	0.0310289252653544
NEAT1	0.610458784717954	7.60009163601473e-09
AP001258.4	0.625228954453593	4.92502337620212e-05
UBAP1L	1.07279590392575	9.71270267744952e-05
LINC01252	1.07748076367708	0.0045197422666365
RP11.273G15.2	1.05580348812497	0.0368875545711726
RP11.486O12.2	1.09244055538954	0.00768237334194808
LINC00926	1.30294039065799	0.000117756507952227
FOXD1.AS1	-1.16251674663611	4.5673031463597e-09
GDNF.AS1	1.38703312869	0.000579816063992431
TMEM110.MUSTN1	1.38937894677609	1.19765360342497e-05
LY75.CD302	1.06705002672424	3.97776631210767e-07
RP11.432B6.3	-1.99232453677092	1.39347332125199e-09
AC068533.7	1.75823812122251	0.0380861905725297
NAIP	0.816901997267317	5.81690914739079e-06
RP4.539M6.19	-0.824193767666055	2.58893125404109e-07
THEGL	4.33068246099689	0.00963388175969473
LINC00964	-5.76999008771671	1.18096904876995e-12
RP11.548K23.11	-4.23441589003225	0.0137656833742335
YJEFN3	1.43519235357788	4.82775420346815e-16
DNAH10OS	0.608062171926544	0.000373367563600331
ARPC4.TTLL3	0.669993911742628	0.000391929913888835
XXbac.BPG246D15.9	4.96306723084595	2.78746321756848e-05
ZNF718	0.593753285397966	0.0119182329205749
LINC01021	1.7086953750878	0.000730408859838725
GLI4	0.706491319817294	0.00122310073782629
CTD.2066L21.3	-2.11983058399518	0.00199529706762232
EPHA5.AS1	-1.02195332822916	5.0630790668082e-05
RP11.297P16.4	2.72726459492689	4.90207965908869e-07
RP11.37B2.1	1.04741600766002	1.75894380574142e-07
TMED7.TICAM2	0.70733909625614	5.61978680348242e-07
RP11.328N19.1	0.591510562648001	0.022591555351586
RP11.420A23.1	0.818631284235574	0.0131996585105148
FOXD1	-1.20949916665177	4.75547223302051e-23
RP11.385D13.1	1.23276864898058	4.57342328237473e-06
MALAT1	0.802368287289509	6.58453818548678e-15
RP11.774O3.3	-0.613521477032066	0.00795008483543586
CTB.164N12.1	2.07465327473581	0.00561971187205075
